Restaurant_Name,URLs
Desi Dhaba,https://www.zomato.com/mumbai/desi-dhaba-oshiwara
The Jalsa - By Nanumal Bhojraaj,https://www.zomato.com/mumbai/the-jalsa-by-nanumal-bhojraaj-ghatkopar-east
Downtown China,https://www.zomato.com/mumbai/downtown-china-andheri-lokhandwala
Matka Khichdi,https://www.zomato.com/mumbai/matka-khichdi-oshiwara
Mad For Momos,https://www.zomato.com/mumbai/mad-for-momos-lower-parel
Orange And Chilli Biryani,https://www.zomato.com/mumbai/orange-and-chilli-biryani-1-chembur
Chaigiri - Thodi Cutting Thodi Chatting,https://www.zomato.com/mumbai/chaigiri-thodi-cutting-thodi-chatting-kandivali-east
The Pizza House,https://www.zomato.com/mumbai/the-pizza-house-ambernath-thane
Sun & Shadow Cafe,https://www.zomato.com/mumbai/sun-shadow-cafe-kalyan-thane
Bharat Restaurant,https://www.zomato.com/mumbai/bharat-restaurant-grant-road
Laxman's Om Vada Pav,https://www.zomato.com/mumbai/laxmans-om-vada-pav-ghatkopar-east
Dharma's Sandwich,https://www.zomato.com/mumbai/dharmas-sandwich-borivali-east
Al-Falah Shawarma,https://www.zomato.com/mumbai/al-falah-shawarma-borivali-west
Sanjana Premium,https://www.zomato.com/mumbai/sanjana-premium-borivali-west
Love & Latte,https://www.zomato.com/mumbai/love-latte-1-andheri-lokhandwala
Cannon Pavbhaji & Snacks,https://www.zomato.com/mumbai/cannon-pavbhaji-snacks-naupada-thane-west-thane
The Joy Pizzateria,https://www.zomato.com/mumbai/the-joy-pizzateria-malad-west
Dil-E-North,https://www.zomato.com/mumbai/dil-e-north-1-oshiwara
Alfresco Cakes,https://www.zomato.com/mumbai/alfresco-cakes-alibaug-thane
Masala District,https://www.zomato.com/mumbai/masala-district-malad-west
Hen's Fort(Broasted Chicken),https://www.zomato.com/mumbai/hens-fort-broasted-chicken-kharghar-navi-mumbai
Amaati Fine Dine,https://www.zomato.com/mumbai/amaati-fine-dine-majiwada-thane-west-thane
Via Calcutta,https://www.zomato.com/mumbai/via-calcutta-powai
Snickerdoodle-Virgin Bar & Cafe,https://www.zomato.com/mumbai/snickerdoodle-virgin-bar-cafe-ambernath-thane
TASCA Oriental Cuisine,https://www.zomato.com/mumbai/tasca-oriental-cuisine-khopat-thane-west-thane
En'creo,https://www.zomato.com/mumbai/encreo-1-vile-parle-east
Ovenstory Pizza,https://www.zomato.com/mumbai/ovenstory-pizza-vasai
Flavours 21,https://www.zomato.com/mumbai/flavours-21-malad-east
Shawarma Authentic,https://www.zomato.com/mumbai/shawarma-authentic-goregaon-west
Nila Mehta Snack,https://www.zomato.com/mumbai/nila-mehta-snack-peddar-road
Pizza Time,https://www.zomato.com/mumbai/pizza-time-nalasopara
Salt N Pepper,https://www.zomato.com/mumbai/salt-n-pepper-1-juhu
Live It Up - Kitchen,https://www.zomato.com/mumbai/live-it-up-kitchen-1-seawoods-navi-mumbai
Chitchat Chai,https://www.zomato.com/mumbai/chitchat-chai-borivali-west
Konark Veg Diet,https://www.zomato.com/mumbai/konark-veg-diet-kandivali-east
Love & Latte,https://www.zomato.com/mumbai/love-latte-1-andheri-lokhandwala
Cannon Pavbhaji & Snacks,https://www.zomato.com/mumbai/cannon-pavbhaji-snacks-naupada-thane-west-thane
The Joy Pizzateria,https://www.zomato.com/mumbai/the-joy-pizzateria-malad-west
Dil-E-North,https://www.zomato.com/mumbai/dil-e-north-1-oshiwara
Alfresco Cakes,https://www.zomato.com/mumbai/alfresco-cakes-alibaug-thane
Masala District,https://www.zomato.com/mumbai/masala-district-malad-west
The Star Momos,https://www.zomato.com/mumbai/the-star-momos-mira-road
The Bombay Sultaani Biryani House,https://www.zomato.com/mumbai/the-bombay-sultaani-biryani-house-khopat-thane-west-thane
Hen's Fort(Broasted Chicken),https://www.zomato.com/mumbai/hens-fort-broasted-chicken-kharghar-navi-mumbai
Amaati Fine Dine,https://www.zomato.com/mumbai/amaati-fine-dine-majiwada-thane-west-thane
Via Calcutta,https://www.zomato.com/mumbai/via-calcutta-powai
Snickerdoodle-Virgin Bar & Cafe,https://www.zomato.com/mumbai/snickerdoodle-virgin-bar-cafe-ambernath-thane
TASCA Oriental Cuisine,https://www.zomato.com/mumbai/tasca-oriental-cuisine-khopat-thane-west-thane
En'creo,https://www.zomato.com/mumbai/encreo-1-vile-parle-east
Ovenstory Pizza,https://www.zomato.com/mumbai/ovenstory-pizza-vasai
Um Doiss Tres,https://www.zomato.com/mumbai/um-doiss-tres-andheri-lokhandwala
Warrior Wok By Peppr Pinch,https://www.zomato.com/mumbai/warrior-wok-by-peppr-pinch-7-bungalows
Portico,https://www.zomato.com/mumbai/portico-hiranandani-estate-thane-west
Navya - The Regale by Tunga,https://www.zomato.com/mumbai/navya-the-regale-by-tunga-mahakali
Kesas,https://www.zomato.com/mumbai/kesas-chembur
Ajwaa,https://www.zomato.com/mumbai/ajwaa-kamothe-navi-mumbai
Kamat's Pure Vegetarian,https://www.zomato.com/mumbai/kamats-pure-vegetarian-prabhadevi
Sachin's ZBK,https://www.zomato.com/mumbai/sachins-zbk-nariman-point
R Bhagat Tarrachand,https://www.zomato.com/mumbai/r-bhagat-tarrachand-vashi-navi-mumbai
Maria Restaurant,https://www.zomato.com/mumbai/maria-restaurant-vasant-vihar-thane-west
Kampa,https://www.zomato.com/mumbai/kampa-mulund-east
Laxmi Pure Veg,https://www.zomato.com/mumbai/laxmi-pure-veg-cbd-belapur-navi-mumbai
Sawali Restaurant,https://www.zomato.com/mumbai/sawali-restaurant-kurla
Bindaas Binge,https://www.zomato.com/mumbai/bindaas-binge-goregaon-east
Manohar Pav Bhaji,https://www.zomato.com/mumbai/manohar-pav-bhaji-girgaum
House Of Asia - Hotel Mirador,https://www.zomato.com/mumbai/house-of-asia-hotel-mirador-1-chakala
Somethings Fishy - Regenza By Tunga,https://www.zomato.com/mumbai/somethings-fishy-regenza-by-tunga-vashi-navi-mumbai
Zytun - The Restaurant,https://www.zomato.com/mumbai/zytun-the-restaurant-marol
Celini - Grand Hyatt,https://www.zomato.com/mumbai/celini-grand-hyatt-santacruz-east
Sai Samrat Pure Veg,https://www.zomato.com/mumbai/sai-samrat-pure-veg-mumbai-central
Um Doiss Tres,https://www.zomato.com/mumbai/um-doiss-tres-andheri-lokhandwala
Warrior Wok By Peppr Pinch,https://www.zomato.com/mumbai/warrior-wok-by-peppr-pinch-7-bungalows
Silver Coin,https://www.zomato.com/mumbai/silver-coin-manpada-thane-west-thane
Navya - The Regale by Tunga,https://www.zomato.com/mumbai/navya-the-regale-by-tunga-mahakali
Finom Cake Stop,https://www.zomato.com/mumbai/finom-cake-stop-1-borivali-west
Portico,https://www.zomato.com/mumbai/portico-hiranandani-estate-thane-west
Kesas,https://www.zomato.com/mumbai/kesas-chembur
Ajwaa,https://www.zomato.com/mumbai/ajwaa-kamothe-navi-mumbai
Kamat's Pure Vegetarian,https://www.zomato.com/mumbai/kamats-pure-vegetarian-prabhadevi
Sachin's ZBK,https://www.zomato.com/mumbai/sachins-zbk-nariman-point
D'Dwich,https://www.zomato.com/mumbai/ddwich-ghatkopar-west
Junction Tavern,https://www.zomato.com/mumbai/junction-tavern-dombivali-east-thane
Kebab-E-Ishq,https://www.zomato.com/mumbai/kebab-e-ishq-marol
New Ice & Spice,https://www.zomato.com/mumbai/new-ice-spice-nalasopara
Pizza Supreme,https://www.zomato.com/mumbai/pizza-supreme-castle-mill-thane-west
Flaming 5 Fine Dine & Lounge,https://www.zomato.com/mumbai/flaming-5-fine-dine-lounge-chembur
Tandoor Tadka,https://www.zomato.com/mumbai/tandoor-tadka-borivali-west
Milliways Broth Noodle & Bao,https://www.zomato.com/mumbai/milliways-broth-noodle-bao-grant-road
Dosa Library,https://www.zomato.com/mumbai/dosa-library-1-malad-west
CP Tank Pasta,https://www.zomato.com/mumbai/cp-tank-pasta-charni-road
XO Belgian Waffle,https://www.zomato.com/mumbai/xo-belgian-waffle-khar
Krunk,https://www.zomato.com/mumbai/krunk-ulhasnagar-thane
Icekraft,https://www.zomato.com/mumbai/icekraft-oshiwara
Rao's Fusion Kitchen,https://www.zomato.com/mumbai/raos-fusion-kitchen-sakinaka
San-Qi - Four Seasons,https://www.zomato.com/mumbai/san-qi-four-seasons-worli
Parabola - Hotel Rodas,https://www.zomato.com/mumbai/parabola-hotel-rodas-powai
Salt N Pepper,https://www.zomato.com/mumbai/salt-n-pepper-upvan-thane-west
Romano's - JW Marriott Mumbai Sahar,https://www.zomato.com/mumbai/romanos-jw-marriott-mumbai-sahar-chakala
Dalchini Spice,https://www.zomato.com/mumbai/dalchini-spice-1-owale-thane-west-thane
Vishnuji Ki Rasoi,https://www.zomato.com/mumbai/vishnuji-ki-rasoi-new-panvel-navi-mumbai
Eden Goodness Café,https://www.zomato.com/mumbai/eden-goodness-café-oshiwara
The Muster Point - Cafe Bar n Eatery,https://www.zomato.com/mumbai/the-muster-point-cafe-bar-n-eatery-vashi-navi-mumbai
Fittoo,https://www.zomato.com/mumbai/fittoo-dombivali-east-thane
Glocal Kitchen,https://www.zomato.com/mumbai/glocal-kitchen-kandivali-east
Pawan Koliwada,https://www.zomato.com/mumbai/pawan-koliwada-mira-road
Ratnagiri Malvani Food,https://www.zomato.com/mumbai/ratnagiri-malvani-food-1-goregaon-east
Shvatra,https://www.zomato.com/mumbai/shvatra-ghatkopar-west
Cannon Pav Bhaji,https://www.zomato.com/mumbai/cannon-pav-bhaji-cst
Adipoli,https://www.zomato.com/mumbai/adipoli-kalyan
Copper Parrot,https://www.zomato.com/mumbai/copper-parrot-andheri-lokhandwala
Kantilal Damodar Mithaiwala,https://www.zomato.com/mumbai/kantilal-damodar-mithaiwala-bhandup
Namaste-The Cloud Kitchen,https://www.zomato.com/mumbai/namaste-the-cloud-kitchen-bhandup
Gokhle Uphar Gruh,https://www.zomato.com/mumbai/gokhle-uphar-gruh-naupada-thane-west
Toshin,https://www.zomato.com/mumbai/toshin-chembur
Lucky Dragon,https://www.zomato.com/mumbai/lucky-dragon-mahim
Diva Cafe,https://www.zomato.com/mumbai/diva-cafe-borivali-east
Ramdev Pure Veg,https://www.zomato.com/mumbai/ramdev-pure-veg-kalyan
Garden Court Restaurant,https://www.zomato.com/mumbai/garden-court-restaurant-azad-nagar
Purepur Kolhapur,https://www.zomato.com/mumbai/purepur-kolhapur-dadar-west
NH1 Kitchen & Bar,https://www.zomato.com/mumbai/nh1-kitchen-bar-chakala
The Lantern Bar at Kandeel,https://www.zomato.com/mumbai/the-lantern-bar-at-kandeel-fort
Cafe Vrindavan,https://www.zomato.com/mumbai/cafe-vrindavan-sion
Aura Always Veg,https://www.zomato.com/mumbai/aura-always-veg-borivali-west
Smiley Pops,https://www.zomato.com/mumbai/smiley-pops-andheri-lokhandwala
Oh Dough,https://www.zomato.com/mumbai/oh-dough-fort
Eden Goodness Café,https://www.zomato.com/mumbai/eden-goodness-café-oshiwara
The Muster Point - Cafe Bar n Eatery,https://www.zomato.com/mumbai/the-muster-point-cafe-bar-n-eatery-vashi-navi-mumbai
Glocal Kitchen,https://www.zomato.com/mumbai/glocal-kitchen-kandivali-east
HOG Taproom,https://www.zomato.com/mumbai/hog-taproom-chembur
Fittoo,https://www.zomato.com/mumbai/fittoo-dombivali-east-thane
Vishnuji Ki Rasoi,https://www.zomato.com/mumbai/vishnuji-ki-rasoi-new-panvel-navi-mumbai
Pawan Koliwada,https://www.zomato.com/mumbai/pawan-koliwada-mira-road
Ratnagiri Malvani Food,https://www.zomato.com/mumbai/ratnagiri-malvani-food-1-goregaon-east
Shvatra,https://www.zomato.com/mumbai/shvatra-ghatkopar-west
Cannon Pav Bhaji,https://www.zomato.com/mumbai/cannon-pav-bhaji-cst
Adipoli,https://www.zomato.com/mumbai/adipoli-kalyan
Copper Parrot,https://www.zomato.com/mumbai/copper-parrot-andheri-lokhandwala
Yewale Amruttulya Tea,https://www.zomato.com/mumbai/yewale-amruttulya-tea-dombivali-east-thane
Gaurishankar Chhitarmal Mithaiwala,https://www.zomato.com/mumbai/gaurishankar-chhitarmal-mithaiwala-parel
Kantilal Damodar Mithaiwala,https://www.zomato.com/mumbai/kantilal-damodar-mithaiwala-bhandup
Namaste-The Cloud Kitchen,https://www.zomato.com/mumbai/namaste-the-cloud-kitchen-bhandup
Gokhle Uphar Gruh,https://www.zomato.com/mumbai/gokhle-uphar-gruh-naupada-thane-west
Toshin,https://www.zomato.com/mumbai/toshin-chembur
Lucky Dragon,https://www.zomato.com/mumbai/lucky-dragon-mahim
Diva Cafe,https://www.zomato.com/mumbai/diva-cafe-borivali-east
Ramdev Pure Veg,https://www.zomato.com/mumbai/ramdev-pure-veg-kalyan
Garden Court Restaurant,https://www.zomato.com/mumbai/garden-court-restaurant-azad-nagar
Purepur Kolhapur,https://www.zomato.com/mumbai/purepur-kolhapur-dadar-west
Cafe Vrindavan,https://www.zomato.com/mumbai/cafe-vrindavan-sion
Aura Always Veg,https://www.zomato.com/mumbai/aura-always-veg-borivali-west
Smiley Pops,https://www.zomato.com/mumbai/smiley-pops-andheri-lokhandwala
Oh Dough,https://www.zomato.com/mumbai/oh-dough-fort
Hotel Gajanan,https://www.zomato.com/mumbai/hotel-gajanan-borivali-east
Gupta Sandwich & Snacks Corner,https://www.zomato.com/mumbai/gupta-sandwich-snacks-corner-nerul-navi-mumbai
Potbhar,https://www.zomato.com/mumbai/potbhar-panch-pakhadi-thane-west
Kumar Lunch Home,https://www.zomato.com/kumar-lunch-home
China Chilli,https://www.zomato.com/mumbai/china-chilli-powai
JB Kingz,https://www.zomato.com/mumbai/jb-kingz-santacruz-east
Tadka Singh,https://www.zomato.com/mumbai/tadka-singh-andheri-lokhandwala
Jumbo Biryani,https://www.zomato.com/mumbai/jumbo-biryani-mahakali
Under My Cafe,https://www.zomato.com/mumbai/under-my-cafe-juhu
Fuu Qin,https://www.zomato.com/mumbai/fuu-qin-juhu
Salt N Pepper,https://www.zomato.com/mumbai/salt-n-pepper-vashi-navi-mumbai
Lucky Sandwich And Pizza Corner,https://www.zomato.com/mumbai/lucky-sandwich-and-pizza-corner-vile-parle-west
Cheezzila,https://www.zomato.com/mumbai/cheezzila-santacruz-east
Mamaji's Grill and Pizza,https://www.zomato.com/mumbai/mamajis-grill-and-pizza-tardeo
Road House Bluez,https://www.zomato.com/mumbai/road-house-bluez-azad-nagar
Backyard Cafe Restro Bar,https://www.zomato.com/mumbai/backyard-cafe-restro-bar-ghodbunder-road-thane
Sai Sagar Family Restaurant & Bar,https://www.zomato.com/mumbai/sai-sagar-family-restaurant-bar-kalwa
Khadpe's,https://www.zomato.com/mumbai/khadpes-dadar-west
Kings Of Kitchen,https://www.zomato.com/mumbai/kings-of-kitchen-goregaon-west
Happy Belly,https://www.zomato.com/mumbai/happy-belly-vashi-navi-mumbai
Belstone,https://www.zomato.com/mumbai/belstone-parel
Shailesh Sweetcorn,https://www.zomato.com/mumbai/shailesh-sweetcorn-kandivali-east
Tawa Fry,https://www.zomato.com/mumbai/tawa-fry-kharghar-navi-mumbai
Oh I Sea,https://www.zomato.com/mumbai/oh-i-sea-wagle-estate-thane-west-thane
Cakes & More,https://www.zomato.com/mumbai/cakes-more-jogeshwari
Star One Pizza,https://www.zomato.com/mumbai/star-one-pizza-4-bungalows
Cafe Arpan,https://www.zomato.com/mumbai/cafe-arpan-1-juhu
Ratna Sagar,https://www.zomato.com/mumbai/ratna-sagar-1-kasarvadavli-thane-west-thane
Rasile Amritsari Bite,https://www.zomato.com/mumbai/rasile-amritsari-bite-mira-road
Bombay Dessert Company,https://www.zomato.com/mumbai/bombay-dessert-company-mahakali
Kokan Swad,https://www.zomato.com/mumbai/kokan-swad-kasarvadavli-thane-west-thane
Banarasi Kitchen Nx,https://www.zomato.com/mumbai/banarasi-kitchen-nx-kalyan-thane
Marky Momos,https://www.zomato.com/mumbai/marky-momos-chembur
Shagun,https://www.zomato.com/mumbai/shagun-dahisar-west
Welcome Fast Food And Juice Centre,https://www.zomato.com/mumbai/welcome-fast-food-and-juice-centre-1-kurla
Cafe Savera,https://www.zomato.com/mumbai/cafe-savera-near-andheri-west-station
Hotel Golden Chariot,https://www.zomato.com/mumbai/hotel-golden-chariot-near-andheri-west-station
Just Kerala,https://www.zomato.com/mumbai/just-kerala-chakala
Cafe Royal,https://www.zomato.com/mumbai/cafe-royal-colaba
New Yorker,https://www.zomato.com/mumbai/new-yorker-chowpatty
Lamba Restaurant & Bar,https://www.zomato.com/mumbai/lamba-restaurant-bar-chembur
Baker's Treat,https://www.zomato.com/mumbai/bakers-treat-nerul-navi-mumbai
Aakhiri Pasta And Health Juice Centre,https://www.zomato.com/mumbai/aakhiri-pasta-and-health-juice-centre-bhayandar
Jain Sweet & Farsan House,https://www.zomato.com/mumbai/jain-sweet-farsan-house-goregaon-west
Moussestruck,https://www.zomato.com/mumbai/moussestruck-near-andheri-west-station
Chatori Galli,https://www.zomato.com/mumbai/chatori-galli-chembur
FoodPost,https://www.zomato.com/mumbai/foodpost-chakala
Ranjana's Rannaghor,https://www.zomato.com/mumbai/ranjanas-rannaghor-sakinaka
Saoji Sanskruti,https://www.zomato.com/mumbai/saoji-sanskruti-kamothe-navi-mumbai
New Kathiyawadi Dhaba,https://www.zomato.com/mumbai/new-kathiyawadi-dhaba-mira-road
Kuku's,https://www.zomato.com/mumbai/kukus-borivali-west
Geeta Bhavan,https://www.zomato.com/mumbai/geeta-bhavan-chembur
Cafe Simla,https://www.zomato.com/mumbai/cafe-simla-andheri-lokhandwala
GVC,https://www.zomato.com/mumbai/gvc-malad-west
Spices Restaurant & Bar,https://www.zomato.com/mumbai/spices-restaurant-bar-kopar-khairane-navi-mumbai
Shagun,https://www.zomato.com/mumbai/shagun-dahisar-west
Welcome Fast Food And Juice Centre,https://www.zomato.com/mumbai/welcome-fast-food-and-juice-centre-1-kurla
Cafe Savera,https://www.zomato.com/mumbai/cafe-savera-near-andheri-west-station
Hotel Golden Chariot,https://www.zomato.com/mumbai/hotel-golden-chariot-near-andheri-west-station
Just Kerala,https://www.zomato.com/mumbai/just-kerala-chakala
Cafe Royal,https://www.zomato.com/mumbai/cafe-royal-colaba
Lamba Restaurant & Bar,https://www.zomato.com/mumbai/lamba-restaurant-bar-chembur
Baker's Treat,https://www.zomato.com/mumbai/bakers-treat-nerul-navi-mumbai
Aakhiri Pasta And Health Juice Centre,https://www.zomato.com/mumbai/aakhiri-pasta-and-health-juice-centre-bhayandar
Jain Sweet & Farsan House,https://www.zomato.com/mumbai/jain-sweet-farsan-house-goregaon-west
Moussestruck,https://www.zomato.com/mumbai/moussestruck-near-andheri-west-station
Chatori Galli,https://www.zomato.com/mumbai/chatori-galli-chembur
FoodPost,https://www.zomato.com/mumbai/foodpost-chakala
Ranjana's Rannaghor,https://www.zomato.com/mumbai/ranjanas-rannaghor-sakinaka
Quentins Healthy Cafe,https://www.zomato.com/mumbai/quentins-healthy-cafe-1-powai
Häagen-Dazs,https://www.zomato.com/mumbai/häagen-dazs-powai
Wok Hei,https://www.zomato.com/mumbai/wok-hei-1-chembur
Zam Zam Restaurant,https://www.zomato.com/mumbai/zam-zam-restaurant-mohammad-ali-road
Baskin Robbins,https://www.zomato.com/mumbai/baskin-robbins-matunga-east
Tawa n Wok,https://www.zomato.com/mumbai/tawa-n-wok-mira-road
Honeys Delights,https://www.zomato.com/honeys-delights-food-truck
Rolls Mania,https://www.zomato.com/mumbai/rolls-mania-malad-west
New York Waffle And Dinges,https://www.zomato.com/mumbai/new-york-waffle-and-dinges-santacruz-east
Anna Leela Veg Wonders,https://www.zomato.com/mumbai/anna-leela-veg-wonders-mumbai-central
New Heros,https://www.zomato.com/mumbai/new-heros-grant-road
Shanti Sagar,https://www.zomato.com/mumbai/shanti-sagar-mira-road
Aditi,https://www.zomato.com/mumbai/aditi-parel
Shawarma Spot,https://www.zomato.com/mumbai/shawarma-spot-kharghar-navi-mumbai
Bawarchi's Biryani,https://www.zomato.com/mumbai/bawarchis-biryani-2-dahisar-east
Daily Delights - Delicious Value Meals,https://www.zomato.com/mumbai/daily-delights-delicious-value-meals-oshiwara
SpiceBox,https://www.zomato.com/mumbai/spicebox-chakala
The Square - Novotel,https://www.zomato.com/mumbai/the-square-novotel-juhu
The Peshwa Pavilion - ITC Maratha,https://www.zomato.com/mumbai/the-peshwa-pavilion-itc-maratha-chakala
Kebabs & Kurries - ITC Grand Central,https://www.zomato.com/mumbai/kebabs-kurries-itc-grand-central-parel
Goragandhi Juice Corner & Veg World,https://www.zomato.com/mumbai/goragandhi-juice-corner-veg-world-borivali-west
Fabcafe,https://www.zomato.com/mumbai/fabcafe-tardeo
One Street,https://www.zomato.com/mumbai/one-street-linking-road-bandra-west
Peninsula,https://www.zomato.com/mumbai/peninsula-sion
Sahara Restaurant,https://www.zomato.com/mumbai/sahara-restaurant-chembur
Central Prabhu,https://www.zomato.com/mumbai/central-prabhu-borivali-east
Vaibhav Cafe & Veg Restaurant,https://www.zomato.com/mumbai/vaibhav-cafe-veg-restaurant-near-andheri-east-station
Natural Fresh Ice Cream,https://www.zomato.com/mumbai/natural-fresh-ice-cream-kamothe-navi-mumbai
Hotel Manthan,https://www.zomato.com/mumbai/hotel-manthan-nalasopara
Anytime Misal,https://www.zomato.com/mumbai/anytime-misal-1-borivali-west
Tsuki,https://www.zomato.com/mumbai/tsuki-juhu
STOVE - The Vegetarian Kitchen,https://www.zomato.com/mumbai/stove-the-vegetarian-kitchen-santacruz-east
Nagpal Fish Fry,https://www.zomato.com/mumbai/nagpal-fish-fry-chakala
Shuruwat- Veg Food Journey,https://www.zomato.com/mumbai/shuruwat-veg-food-journey-ghatkopar-west
Shobhaa Only Veg,https://www.zomato.com/mumbai/shobhaa-only-veg-parel
Hotel Dwaraka,https://www.zomato.com/mumbai/hotel-dwaraka-dombivali-west
Hungry.Com,https://www.zomato.com/mumbai/hungry-com-mahakali
Narayan Snack Parlour,https://www.zomato.com/mumbai/narayan-snack-parlour-near-andheri-east-station
The Gourmet Kitchen,https://www.zomato.com/mumbai/the-gourmet-kitchen-veera-desai-area
Kebabs & Kurries - ITC Grand Central,https://www.zomato.com/mumbai/kebabs-kurries-itc-grand-central-parel
Goragandhi Juice Corner & Veg World,https://www.zomato.com/mumbai/goragandhi-juice-corner-veg-world-borivali-west
Fabcafe,https://www.zomato.com/mumbai/fabcafe-tardeo
Peninsula,https://www.zomato.com/mumbai/peninsula-sion
Rocky Star Cocktail Bar,https://www.zomato.com/mumbai/rocky-star-cocktail-bar-lower-parel
Kutchhi Deli,https://www.zomato.com/mumbai/kutchhi-deli-ghatkopar-west
The Patiala House,https://www.zomato.com/mumbai/the-patiala-house-vashi-navi-mumbai
FBK = Food By The Kilo,https://www.zomato.com/mumbai/fbk-food-by-the-kilo-goregaon-west
One Street,https://www.zomato.com/mumbai/one-street-linking-road-bandra-west
Mohini Vilas,https://www.zomato.com/mumbai/mohini-vilas-vikhroli
Sadguru Veg Diet,https://www.zomato.com/mumbai/sadguru-veg-diet-chembur
Sahara Restaurant,https://www.zomato.com/mumbai/sahara-restaurant-chembur
Central Prabhu,https://www.zomato.com/mumbai/central-prabhu-borivali-east
Vaibhav Cafe & Veg Restaurant,https://www.zomato.com/mumbai/vaibhav-cafe-veg-restaurant-near-andheri-east-station
Natural Fresh Ice Cream,https://www.zomato.com/mumbai/natural-fresh-ice-cream-kamothe-navi-mumbai
Hotel Manthan,https://www.zomato.com/mumbai/hotel-manthan-nalasopara
Anytime Misal,https://www.zomato.com/mumbai/anytime-misal-1-borivali-west
Tsuki,https://www.zomato.com/mumbai/tsuki-juhu
STOVE - The Vegetarian Kitchen,https://www.zomato.com/mumbai/stove-the-vegetarian-kitchen-santacruz-east
Nagpal Fish Fry,https://www.zomato.com/mumbai/nagpal-fish-fry-chakala
Shuruwat- Veg Food Journey,https://www.zomato.com/mumbai/shuruwat-veg-food-journey-ghatkopar-west
Shobhaa Only Veg,https://www.zomato.com/mumbai/shobhaa-only-veg-parel
Hotel Dwaraka,https://www.zomato.com/mumbai/hotel-dwaraka-dombivali-west
Hungry.Com,https://www.zomato.com/mumbai/hungry-com-mahakali
Narayan Snack Parlour,https://www.zomato.com/mumbai/narayan-snack-parlour-near-andheri-east-station
The Gourmet Kitchen,https://www.zomato.com/mumbai/the-gourmet-kitchen-veera-desai-area
Ari & Vin,https://www.zomato.com/mumbai/ari-vin-kandivali-west
Food Villa,https://www.zomato.com/mumbai/food-villa-dombivali-east-thane
Take-Away-Express,https://www.zomato.com/mumbai/take-away-express-lower-parel
Goli Vada Pav,https://www.zomato.com/mumbai/goli-vada-pav-seawoods-navi-mumbai
Combos King,https://www.zomato.com/mumbai/combos-king-sakinaka
Tharu Sweets Mukhi Bhandar,https://www.zomato.com/mumbai/tharu-sweets-khar
Night Owl,https://www.zomato.com/mumbai/night-owl-khar
Balaji Food Court,https://www.zomato.com/mumbai/balaji-food-court-panch-pakhadi-thane-west
Ohmazing,https://www.zomato.com/mumbai/ohmazing-colaba
Twister Fries,https://www.zomato.com/mumbai/twister-fries-seawoods-navi-mumbai
Spice of Town,https://www.zomato.com/mumbai/spice-of-town-nerul-navi-mumbai
Kings Pav Bhaji,https://www.zomato.com/mumbai/kings-pav-bhaji-ambernath-thane
Mejwani Restaurant,https://www.zomato.com/mumbai/mejwani-restaurant-vile-parle-east
Tiny Texas,https://www.zomato.com/mumbai/tiny-texas-1-borivali-west
De Goa Kitchen,https://www.zomato.com/mumbai/de-goa-kitchen-marol
Potoba Foods,https://www.zomato.com/mumbai/potoba-foods-dombivali-west-thane
Nirman Fast Food,https://www.zomato.com/mumbai/nirman-fast-food-1-kandivali-west
Le15 Petit Cafe,https://www.zomato.com/mumbai/le15-petit-cafe-1-goregaon-east
Pomona,https://www.zomato.com/mumbai/pomona-1-matunga-east
New Bismillah Caterers,https://www.zomato.com/mumbai/new-bismillah-caterers-airoli-navi-mumbai
Blue Park,https://www.zomato.com/mumbai/blue-park-7-bungalows
Dessertino,https://www.zomato.com/mumbai/dessertino-kandivali-west
Poornima,https://www.zomato.com/mumbai/poornima-fort
Malvan Samudra,https://www.zomato.com/mumbai/malvan-samudra-vikhroli
The French Connection Cake Shop,https://www.zomato.com/mumbai/the-french-connection-cake-shop-malad-west
Indigo Grill,https://www.zomato.com/mumbai/indigo-grill-chembur
Bhavesh Chinese,https://www.zomato.com/mumbai/bhavesh-chinese-borivali-west
Gomantak,https://www.zomato.com/mumbai/gomantak-mulund-east
Balwas' Restaurant,https://www.zomato.com/mumbai/balwas-restaurant-marine-lines
Red Chilly,https://www.zomato.com/mumbai/red-chilly-dombivali-west
Suruchi Misal House,https://www.zomato.com/mumbai/suruchi-misal-house-naupada-thane-west
The Veg Treat Royale,https://www.zomato.com/mumbai/the-veg-treat-royale-borivali-west
Shrinda,https://www.zomato.com/mumbai/shrinda-malad-west
Rombay,https://www.zomato.com/mumbai/rombay-kandivali-east
Toum,https://www.zomato.com/mumbai/toum-chembur
Relish Cherish,https://www.zomato.com/mumbai/relish-cherish-1-kasarvadavli-thane-west-thane
Mr. Chow,https://www.zomato.com/mumbai/mr-chow-veera-desai-area
Zen Cafe,https://www.zomato.com/mumbai/zen-cafe-fort
1975 The Chicken Company,https://www.zomato.com/mumbai/1975-the-chicken-company-kharghar-navi-mumbai
Madhuram Sweets,https://www.zomato.com/mumbai/madhuram-sweets-2-mira-road
La Gwa Bistro,https://www.zomato.com/mumbai/la-gwa-bistro-versova
Canton House,https://www.zomato.com/mumbai/canton-house-mira-road
Everyday Anday,https://www.zomato.com/mumbai/everyday-anday-naupada-thane-west
Cafe Foodinn,https://www.zomato.com/mumbai/cafe-foodinn-malad-west
The Oriental Pot,https://www.zomato.com/mumbai/the-oriental-pot-kurla
